Title;Video ID;Published At;Keyword;Likes;Comments;Views
ATP &amp;;;;;;
How Much Do You Know About &quot;;;;;;
&#39;;;;;;
Evolution from ape to man. From Proconsul to Homo heidelbergensis;SGxDv7XybSo;18/08/2019;biology;116596.0;43591.0;11792862.0
Biology: Digestive System Video;bo2Ape8JHqA;16/02/2009;biology;132214.0;5981.0;17716356.0
Eukaryopolis - The City of Animal Cells: Crash Course Biology #4;cj8dDTHGJBY;20/02/2012;biology;47947.0;3075.0;5054426.0
&#39;;;;;;
Water - Liquid Awesome: Crash Course Biology #2;HVT3Y3_gHGg;06/02/2012;biology;48317.0;3805.0;4613023.0
Cell Biology | DNA Replication 🧬;xvWdIi6_fGg;29/03/2021;biology;13733.0;626.0;489332.0
Evo-Devo (Despacito Biology Parody) | A Capella Science;ydqReeTV_vk;23/09/2017;biology;132562.0;6384.0;4418714.0
The Biology Behind Bonsai Trees;jxg-N7Ld3H0;01/02/2022;biology;44755.0;3214.0;1152562.0
Taxonomy: Life&#39;;;;;;
Physics - Basic Introduction;b1t41Q3xRM8;30/12/2020;physics;42848.0;1350.0;1778635.0
The Mind Bending Story Of Quantum Physics (Part 1/2) | Spark;ISdBAf-ysI0;20/03/2018;physics;68035.0;5549.0;7209027.0
All physics explained in 15 minutes (worth remembering);TTHazQeM8v8;07/08/2020;physics;152531.0;3469.0;3270832.0
2021&#39;;;;;;
What is Physics?;yWMKYID5fr8;24/01/2016;physics;12527.0;414.0;787667.0
What If Physics IS NOT Describing Reality?;v-aP1J-BdvE;01/06/2022;physics;29773.0;3299.0;880432.0
Dr. Michio Kaku Answers Physics Questions From Twitter | Tech Support | WIRED;bUmULlGACEI;29/07/2021;physics;126685.0;4633.0;2817851.0
01 - Introduction to Physics  Part 1 (Force  Motion &amp;;;;;;
Physicist Explains Dimensions in 5 Levels of Difficulty | WIRED;3KC32Vymo0Q;16/10/2019;physics;237869.0;19276.0;8445210.0
The Map of Physics;ZihywtixUYo;28/11/2016;physics;236557.0;5640.0;4696990.0
Neil deGrasse Tyson Explains The Weirdness of Quantum Physics;SDxzZHSBhw0;13/03/2021;physics;19509.0;1072.0;928585.0
Physics expert explains how NASA got sound from a black hole;jKvjvW6a62c;24/08/2022;physics;3379.0;1381.0;132960.0
Quantum Physics for 7 Year Olds | Dominic Walliman | TEDxEastVan;ARWBdfWpDyc;24/05/2016;physics;49795.0;2177.0;2796778.0
5 Fun Physics Phenomena;1Xp_imnO6WE;06/08/2014;physics;95001.0;7668.0;6312772.0
Will Constructor Theory REWRITE Physics?;hYc97J2MZIo;20/10/2021;physics;40750.0;3577.0;1235556.0
Physics Review - Basic Introduction;-6IgkG5yZfo;02/01/2017;physics;10959.0;525.0;844015.0
Physicists At CERN Just Made A Terrifying Discovery That Changes Everything!;JpKoT9AgSJo;10/07/2022;physics;6813.0;69.0;485266.0
3 Perplexing Physics Problems;K-Fc08X56R0;20/11/2019;physics;281680.0;11360.0;9033159.0
Einstein and the Quantum: Entanglement and Emergence;ntxC5KMC4y0;31/03/2022;physics;18403.0;1810.0;1429951.0
Physics’ greatest mystery: Michio Kaku explains the God Equation | Big Think;B1GO1HPLp7Y;06/06/2021;physics;62098.0;6272.0;2889074.0
Michio Kaku: The Universe in a Nutshell (Full Presentation) | Big Think;0NbBjNiw4tk;15/08/2012;physics;296448.0;29736.0;19097087.0
Wireless Keyboard Prank HACK on Rich Kid Playing Fortnite! (N3ON);CN16j8AHHuk;23/06/2020;physics;191691.0;5795.0;3182375.0
The physics anomaly no one talks about: What&#39;;;;;;
8 Year Old LOST His GIRLFRIEND To A Rich Kid  So We Confronted Her... (Fortnite);c0Ir6O1JB-I;19/11/2019;physics;673896.0;41869.0;14835017.0
The Map of Particle Physics | The Standard Model Explained;mYcLuWHzfmE;01/05/2021;physics;32717.0;1804.0;930267.0
Thermodynamics: Crash Course Physics #23;4i1MUWJoI0U;15/09/2016;physics;20329.0;806.0;1331141.0
7 AMAZING Physics Tricks That You Must See;IzQsYnLz2Gc;26/01/2018;physics;122180.0;1942.0;8705503.0
Physics experiments that changed the world – with Suzie Sheehy;aXg3edeUrtc;11/08/2022;physics;2012.0;143.0;72517.0
How Two Physicists Unlocked the Secrets of Two Dimensions;kpsu9_ql0-M;16/08/2022;physics;12994.0;521.0;234454.0
What Does Quantum Physics Actually Tell Us About the World?;GBs8e2KRLDg;20/07/2022;physics;1346.0;198.0;106305.0
Gifting a 9 Year Old MAX Battle Pass!;Ewp4HvlzNs0;12/06/2022;physics;7355.0;711.0;278584.0
Can Life Really Be Explained By Physics? (featuring Prof. Brian Cox);k-vm3ZWnMWk;08/04/2022;physics;25394.0;2940.0;761574.0
Modern Physics || Modern Physics Full Lecture Course;3lTQqEehEhI;14/09/2020;physics;21123.0;560.0;745050.0
Electric Charge: Crash Course Physics #25;TFlVWf8JX4A;29/09/2016;physics;26210.0;856.0;1875721.0
When a physics teacher knows his stuff !!;77ZF50ve6rs;04/03/2016;physics;1194852.0;16417.0;42252029.0
Amazing Physics Toys/Gadgets 1;Y5dylh2aOiw;26/02/2022;physics;188472.0;5901.0;13829574.0
I Met RICH KID In Real Life...;pJpOxIksxXU;06/08/2021;physics;11961.0;334.0;495065.0
What is the Schrödinger Equation? A basic introduction to Quantum Mechanics;2WPA1L9uJqo;14/04/2022;physics;11420.0;896.0;596902.0
Physicists At CERN Just Made An Incredible Discovery That Changes Everything;iDgJD-MarvU;04/07/2022;physics;10960.0;109.0;858731.0
Asking a Theoretical Physicist About the Physics of Consciousness | Roger Penrose &amp;;;;;;
I Made RICH KID Say **** For The First Time... (Fortnite);jxi-3WvWvGM;28/12/2020;physics;66353.0;2001.0;1546801.0
Kinematics In One Dimension - Physics;dHjWVlfNraM;31/05/2021;physics;7687.0;237.0;451843.0
Frank Wilczek: Physics of Quarks  Dark Matter  Complexity  Life &amp;;;;;;
Minecraft Physics Had an Update..;SiHeMrHDlzs;26/02/2022;physics;11249.0;393.0;482269.0
Static &amp;;;;;;
15 Craziest Things That Defy the Laws of Physics;dHsxkaxRfnE;28/07/2022;physics;12193.0;196.0;1267276.0
Newton&#39;;;;;;
Leonard Susskind Marrying Quantum Physics &amp;;;;;;
How Trees Bend the Laws of Physics;BickMFHAZR0;30/10/2012;physics;139552.0;7764.0;4235793.0
RICH KID Tried To DATE My CRUSH  So I Did This... (Fortnite);V2dPq92LToE;26/01/2020;physics;159719.0;4673.0;2029047.0
What is Computer Science?;Tzl0ELY_TiM;28/02/2017;computer science;26902.0;1190.0;1248957.0
100+ Computer Science Concepts Explained;#NOM?;04/05/2022;computer science;55719.0;1606.0;802372.0
Introduction to Programming and Computer Science - Full Course;zOjov-2OZ0E;21/04/2020;computer science;131961.0;3037.0;4849924.0
Map of Computer Science;SzJ46YA_RaA;06/09/2017;computer science;202969.0;3572.0;4801805.0
3 years of Computer Science in 8 minutes;ReVeUvwTGdU;24/07/2018;computer science;186881.0;8575.0;7004107.0
An Entire Computer Science Degree in 12 Minutes;EJiVWoFk8GA;06/08/2022;computer science;10317.0;757.0;165623.0
Computer Scientist Explains One Concept in 5 Levels of Difficulty | WIRED;fOGdb1CTu5c;18/01/2022;computer science;128268.0;4356.0;4991078.0
Early Computing: Crash Course Computer Science #1;O5nskjZ_GoI;22/02/2017;computer science;62009.0;1740.0;3134189.0
Computer Science in 10 Minutes;A45p5e86Lpw;21/09/2020;computer science;24508.0;1455.0;374241.0
Computer Science degree: What you need to know;k0GlqFrRQI0;01/06/2020;computer science;6806.0;774.0;215489.0
Computer Scientist Explains Machine Learning in 5 Levels of Difficulty | WIRED;5q87K1WaoFI;18/08/2021;computer science;42940.0;1735.0;1407319.0
My Computer Science Degree in 8 Minutes;dh7IwmBQZeI;08/11/2021;computer science;13004.0;376.0;318419.0
Computer Science Careers and Subfields;2VpDcjFshJI;21/08/2017;computer science;8864.0;326.0;351985.0
My Regrets as a Computer Science Student;xa6me8wou_k;03/07/2019;computer science;63890.0;2427.0;1732512.0
What Is Computer Science?;AnVBCyzNgaU;15/07/2016;computer science;2143.0;77.0;198844.0
Computer science is for everyone | Hadi Partovi | TEDxRainier;FpMNs7H24X0;08/12/2014;computer science;10846.0;380.0;759857.0
Is a Computer Science Degree Worth It?;c-41IY0bOGU;05/03/2020;computer science;11672.0;1285.0;302924.0
2021&#39;;;;;;
Top 10 BEST Career Paths For Computer Science Majors ($100k+ Jobs);OhuduvuenYQ;16/06/2022;computer science;752.0;53.0;16115.0
Boolean Logic &amp;;;;;;
Lec 1 | MIT 6.00 Introduction to Computer Science and Programming  Fall 2008;k6U-i4gXkLM;20/08/2009;computer science;61813.0;3416.0;6091315.0
6 Reasons Why Computer Science is the Best Major;ywBD6HiD8vQ;06/11/2020;computer science;4557.0;379.0;97136.0
Computer Science Degree Vs Computer Engineering Degree (Which Is Better?);sdDklIYkWA0;18/06/2022;computer science;1514.0;251.0;37830.0
5 Things I Wish I Knew Before Majoring in Computer Science;TOSxb5aXKlk;14/07/2020;computer science;2596.0;177.0;56994.0
Things New Computer Science Students Need to Know;G6IN2UxMFpU;07/09/2020;computer science;7452.0;581.0;113080.0
The Math Needed for Computer Science;eSFA1Fp8jcU;21/04/2018;computer science;59163.0;1583.0;1754969.0
The Man Who Revolutionized Computer Science With Math;rkZzg7Vowao;17/05/2022;computer science;62172.0;1458.0;1345420.0
Computer science education: why does it suck so much and what if it didn’t? | Ashley Gavin | TEDxNYU;5jmN_tBS0t4;21/07/2015;computer science;11911.0;1388.0;610308.0
Should YOU Major In Computer Science? (2022);FPu2S_qEN5s;27/08/2019;computer science;16747.0;1532.0;525081.0
Intro to Algorithms: Crash Course Computer Science #13;rL8X2mlNHPM;24/05/2017;computer science;28944.0;775.0;1515048.0
What You Need to Succeed in Computer Science;D1qnuKSfPOg;24/11/2020;computer science;4849.0;197.0;82596.0
Introduction to Graph Theory: A Computer Science Perspective;LFKZLXVO-Dg;14/06/2020;computer science;13406.0;314.0;362229.0
Day in the Life of a Computer Science Student at Waterloo;M85EcbfhH9A;12/08/2022;computer science;1149.0;146.0;17156.0
The Computer Science Iceberg Explained (Part 1);H565avw-ufk;06/02/2022;computer science;27889.0;962.0;437660.0
CS50 FULL REVIEW  - Best Course to Learn Computer Science in 2022? (edX  Harvard);#NOM?;08/02/2022;computer science;10409.0;385.0;199395.0
Computer Science isn&#39;;;;;;
Computer Science Terminology;LtoBGQPuu1c;08/11/2018;computer science;5213.0;145.0;135056.0
My HONEST College Advice For Computer Science Majors // as a senior computer science student;bJCzuGbg4s4;27/12/2021;computer science;909.0;32.0;24612.0
Representing Numbers and Letters with Binary: Crash Course Computer Science #4;1GSjbWt0c9M;15/03/2017;computer science;30095.0;1186.0;1530735.0
Registers and RAM: Crash Course Computer Science #6;fpnE6UAfbtU;29/03/2017;computer science;37041.0;1190.0;1672442.0
Is Computer Science Right for You?;ReQdX04S00w;24/02/2022;computer science;61424.0;692.0;872859.0
Everything You Need to Know as a Computer Science Student;aDfqRbGk_Yk;22/11/2019;computer science;6557.0;215.0;179728.0
The Traveling Salesman Problem: When Good Enough Beats Perfect;GiDsjIBOVoA;26/07/2022;computer science;7812.0;408.0;143959.0
Online Computer Science Bachelor&#39;;;;;;
Electronic Computing: Crash Course Computer Science #2;LN0ucKNX0hc;01/03/2017;computer science;32189.0;878.0;1750656.0
My College Advice for Computer Science Majors (after graduating 6 years ago);DUnjnfcpn3M;10/06/2020;computer science;11395.0;542.0;282641.0
Data Structures - Computer Science Course for Beginners;zg9ih6SVACc;08/09/2020;computer science;22667.0;588.0;939411.0
Conquering Math as a Computer Science Student;yKJz5IntDW8;10/08/2018;computer science;4440.0;307.0;95826.0
Kirby’s Dream Buffet – Overview Trailer – Nintendo Switch;mQqVCYDD3sA;11/08/2022;nintendo;40994.0;3946.0;1115596.0
Sonic Frontiers - Story Trailer - Nintendo Switch;zDZAbmxP7Yw;23/08/2022;nintendo;33773.0;4225.0;655844.0
Top 10 Nintendo 3DS Games| The Completionist;Yaf9h-Rceus;24/08/2022;nintendo;5333.0;883.0;87181.0
Splatoon 3 Direct - Nintendo Switch;aiuIZN0KDFQ;10/08/2022;nintendo;93512.0;11770.0;2467290.0
Nintendo&#39;;;;;;
Nintendo Direct Mini: Partner Showcase | 6.28.2022;dKB3WXRWTCM;28/06/2022;nintendo;93420.0;11201.0;2745019.0
We&#39;;;;;;
Mario Kart 8 Deluxe — Booster Course Pass - Wave 2 Release Date - Nintendo Switch;xBly7QHQkYA;28/07/2022;nintendo;88302.0;10753.0;2173854.0
Nintendo Switch OLED Kirby Edition;uS5exTLvQVo;24/08/2022;nintendo;959.0;87.0;9269.0
Xenoblade Chronicles 3 Direct - Nintendo Switch;hoHvpS2x8us;22/06/2022;nintendo;27953.0;6430.0;848504.0
ON A JOUE A SPLATOON 3 EN AVANT PREMIERE SUR NINTENDO SWITCH !;_sapOflid6o;24/08/2022;nintendo;3465.0;317.0;59232.0
Denuvo Is Bringing DRM To Nintendo Switch - And This Is NOT GOOD!;QrW6gVz7H5M;24/08/2022;nintendo;2208.0;837.0;37340.0
Nintendo Switch games that will be NOSTALGIC...;U_VQPOYJxpI;24/08/2022;nintendo;7455.0;160.0;71578.0
LEGO Star Wars: The Skywalker Saga Nintendo Switch NEW PATCH Review!;tDdvopwhCaE;23/08/2022;nintendo;697.0;120.0;17418.0
Deep Cut: Anarchy Rainbow - Splatoon 3 - Nintendo Switch;DtMOAvOWTvY;10/08/2022;nintendo;59959.0;5338.0;1310018.0
🚨 DÉPÊCHEZ-VOUS 🚨 Ces PROMOS disparaissent bientôt du PS Store  Xbox Store  Nintendo eShop...;96mrgd8-3yE;24/08/2022;nintendo;406.0;57.0;13184.0
Nintendo&#39;;;;;;
This &quot;;;;;;
Splatoon 3 Direct – 10/08/2022;QkQ2TlVoXVg;10/08/2022;nintendo;4122.0;567.0;112040.0
Nintendo Switch: Unboxing &amp;;;;;;
Nintendo Switch ATTENTION HOGWARTS LEGACY DIFFERENCES 😱❌⚠️ &amp;;;;;;
18 AMAZING Nintendo Switch secrets! 🔥😱🤯;tOtVkaGqtbQ;31/07/2022;nintendo;3769.0;590.0;180396.0
Nintendo Switch OLED Review Vs Original | One Month Later;TlBU5LfBEcM;03/11/2021;nintendo;8058.0;662.0;566503.0
Pokémon Presents | 08.03.2022;ojiBuA97rdc;03/08/2022;nintendo;119930.0;11926.0;3432799.0
Evolution of Nintendo [1889-2022];q6S7VOi3E5k;06/03/2021;nintendo;92823.0;5623.0;8295441.0
Splatoon 3: Early Switch Multiplayer Hands-on - How Is Nintendo&#39;;;;;;
OLED Nintendo Switch Unboxing!;46C33cO4A3c;15/11/2021;nintendo;20892.0;976.0;640120.0
The WEIRD Nintendo Switch Accessories on Amazon;aJ8ZOtE--_g;29/09/2021;nintendo;79878.0;3067.0;2750006.0
I Customized A Nintendo Switch In 10 Hours  1 Hour  10 Minutes  1 Minute &amp;;;;;;
Nintendo employees when their joycons drift;sgNyDjjDCD4;26/02/2021;nintendo;350411.0;15822.0;6058858.0
Nintendo BIG ANNOUNCEMENT Revealed Just Now…;kmgWldPQ6t0;23/08/2022;nintendo;2179.0;324.0;55298.0
Top 10 Must Have Nintendo Switch Games! 2022 Guide;AsuXEeDKRoQ;17/05/2022;nintendo;7785.0;331.0;621651.0
Bayonetta 3 - Release Date Revealed - Nintendo Switch;gOGJGv6OoXA;13/07/2022;nintendo;43557.0;4766.0;514758.0
Nintendo Switch Online Is About To Get VERY Interesting In 2022...;LoumzWmxUDo;16/08/2022;nintendo;3016.0;573.0;56101.0
Splatoon 3 DEBERÍA SER GRATIS: Jugamos EL MEJOR SHOOTER ONLINE 🐙 (Nintendo Switch);LKkUMbagFcc;24/08/2022;nintendo;2118.0;245.0;35759.0
¡RUMORES apuntan a un NINTENDO DIRECT el DÍA 14 de SEPTIEMBRE! ¿NUEVO STAR FOX en CAMINO?;EvMp_cnU1Cc;24/08/2022;nintendo;221.0;35.0;2225.0
Nintendo Switch: Five Years In - Scott The Woz;92F46l6vpRs;08/06/2022;nintendo;89783.0;7013.0;2610708.0
Splatoon 3 – Release Date Revealed  - Nintendo Switch;Rkz-PjCQjWk;22/04/2022;nintendo;77209.0;8351.0;1700683.0
Nintendo has been accused...;_bFhv1gXFrc;17/08/2022;nintendo;5437.0;1020.0;109574.0
LA FECHA DEFINITIVA del NINTENDO DIRECT con ZELDA  METROID y MARIO!? | Nuevo Star Fox | PS Showcase;6i0BA-cDnrU;24/08/2022;nintendo;814.0;85.0;12274.0
Pokemon Presents - Official Full Presentation (August 3  2022);nHnh15pScSI;03/08/2022;nintendo;4936.0;750.0;208877.0
No One Has The Balls To Make This Nintendo Video  So I Will;JbTvmqtskYY;18/08/2022;nintendo;4972.0;1307.0;87422.0
Mario Strikers: Battle League - 1st Free Update - Nintendo Switch;29qaA3suXBk;19/07/2022;nintendo;28895.0;6897.0;707813.0
nintendo switch OLED unboxing (+ accessories!!) 🐶🍃🌸;k1wBOG4v3T4;22/12/2021;nintendo;22443.0;300.0;681002.0
Nintendo Switch accessories you NEED!;#NOM?;22/08/2022;nintendo;24496.0;257.0;254500.0
The Nintendo Switch BIGGEST SECRET Has Finally Been Revealed....;xvCmnfVQQRE;21/08/2022;nintendo;3675.0;685.0;85298.0
Nintendo Switch HUNTING in NEW YORK CITY!;8nkTemr8AVY;20/07/2022;nintendo;15392.0;1232.0;297966.0
Steam Deck is the &quot;;;;;;
Xbox REVEALS Big Updates For Xbox Series X Exclusives &amp;;;;;;
Xbox Says Console Exclusives are Fading Away;mxjMX7ziMNc;24/08/2022;xbox;1079.0;473.0;16451.0
Xbox &amp;;;;;;
Xbox just said &quot;;;;;;
Best Gamescom 2022 Game Reveals | Huge Xbox Game Pass Game Steals the Show | News Dose;rnn-sfBHX7o;24/08/2022;xbox;858.0;162.0;18992.0
The Xbox Series S: Should You Buy One?;5xRFvRGMwho;14/10/2021;xbox;24017.0;3549.0;1148562.0
Evolution of Xbox (Animation);qV_dH7cfbMs;14/08/2020;xbox;64432.0;5717.0;4526546.0
If I Can Fix This Xbox Series X I&#39;;;;;;
🚨 DÉPÊCHEZ-VOUS 🚨 Ces PROMOS disparaissent bientôt du PS Store  Xbox Store  Nintendo eShop...;96mrgd8-3yE;24/08/2022;xbox;406.0;57.0;13184.0
PlayStation 5 vs Xbox Series X: Which is better?;jGZzpr4BtAM;24/11/2020;xbox;52160.0;11181.0;2497202.0
Lies of P - Gameplay Reveal;eghRcO16Zig;23/08/2022;xbox;7292.0;316.0;135067.0
the GameStop Xbox SCAM;KdVM2RhDaAM;15/01/2022;xbox;39845.0;3375.0;1760155.0
Microsoft&#39;;;;;;
Xbox Just REVEALED Big Official Updates On Xbox Series X Exclusives  Xbox GamePass And Free Games!;573n5HGVo94;20/08/2022;xbox;3205.0;439.0;84465.0
The NEW Xbox Game Pass! What you need to know today;lVuMJBUSfdI;12/08/2022;xbox;1793.0;185.0;75483.0
The Evolution of XBOX Startup Screens (2001-2019);XWv_4L1_Z7Q;07/05/2019;xbox;124490.0;7455.0;8830062.0
New Game Pass Additions  Updates  and Events | This Week on Xbox;P1W_9yI5UJY;12/08/2022;xbox;2976.0;131.0;103500.0
I spent 20 days customizing my new Xbox;DRHNWCmF3_0;16/07/2022;xbox;117231.0;5092.0;2657361.0
The Ultimate Xbox MYSTERY TECH;IeOd4_6kI30;19/02/2022;xbox;35423.0;1060.0;1034342.0
When customers blame you for unrelated issues. Xbox one X Prior repair gone wrong. No Signal;_keRzD8rVp8;24/08/2022;xbox;2468.0;220.0;37870.0
TEM JOGÃO! MUITOS JOGOS REVELADOS para o XBOX GAME PASS e GAMEPLAY de JOGO AGUARDADO!;EFvqXRTW330;24/08/2022;xbox;1562.0;130.0;10503.0
Weird loophole brings PS5 exclusives to Xbox Series! How it works;_L55PffW9sE;24/08/2022;xbox;855.0;139.0;24863.0
JOGOS CONFIRMADOS NO GAME PASS EM SETEMBRO E GRANDES LANÇAMENTOS NO XBOX!;kHDWTIUtSD8;24/08/2022;xbox;1409.0;122.0;12041.0
Mom Throws Out Her Son&#39;;;;;;
All Xbox  Nintendo and PlayStation Startups (Unused Brand ID);Hru1FjQUkpI;19/11/2018;xbox;199933.0;22438.0;17069314.0
LEAKED Gameplay for New Xbox Games - Dead Island 2 | RedFall &amp;;;;;;
Why I regret buying an Xbox Series X;JzjkmhcpYYU;01/03/2022;xbox;2295.0;1399.0;179180.0
Xbox Series X - Unbox &amp;;;;;;
Reloading a Controller: Xbox vs. Playstation;60zVVNU_Jvw;23/08/2022;xbox;1781.0;66.0;33246.0
Things Are Getting HEATED Between Xbox &amp;;;;;;
*XBOX* Mod in Among Us;3okShyDl_UY;24/08/2021;xbox;466063.0;10976.0;8324871.0
25 amazing Xbox Series X and S secrets! 😱🔥😲 #Xbox #XboxSeriesX #XboxSerieS;kqIdgOs2cPE;08/10/2021;xbox;7455.0;300.0;447522.0
Xbox Gamepass Continue to Deliver Great Content and Playstation Fanboys Continue to Hate it;xFcT0zIQcds;24/08/2022;xbox;449.0;282.0;4368.0
All Xbox Startup Animations (2001-2020);EnCdmRnME_A;13/03/2020;xbox;6875.0;227.0;543947.0
Sonic Frontiers - Story Trailer;aT7_2vZFoqM;23/08/2022;xbox;1872.0;100.0;28892.0
New Releases  Updates  and Games Coming Soon | This Week on Xbox;ht6QvakANDk;19/08/2022;xbox;1537.0;59.0;41735.0
Friend’s Mom STEALS New XBOX Series X from Kid!? *CRAZIEST STORY EVER* (LANKYBOX REACTION!);5PW3X8Yc2Gg;05/06/2022;xbox;21393.0;1087.0;1557335.0
FORZA HORIZON 2 FINALMENTE NO PC! (FICOU INCRÍVEL)😱 | Emulador de Xbox 360;DWAWh70Ccbk;23/08/2022;xbox;1785.0;133.0;19147.0
PlayStation vs Xbox: Which Console Is Better In Fortnite?;iFLu5DH5NI8;19/04/2022;xbox;15593.0;1407.0;607849.0
Xbox Series Upgrades in 2022! Time to swap?;Ki2JWyOCXwo;17/08/2022;xbox;1466.0;321.0;52695.0
NEW Xbox Series X Performance Update | Sony can’t match it;AhEvsny6zLQ;29/07/2022;xbox;2498.0;294.0;129231.0
Sony PlayStation is PAYING for Games NOT to go on Xbox Game Pass?!;6lbJ55D7rKg;11/08/2022;xbox;1822.0;1575.0;30352.0
Microsoft Xbox Upgrades- they just got it right;H1nGMrBKOeI;10/08/2022;xbox;1969.0;312.0;82902.0
Xbox Just Got BIG News - Massive Game Pass Change  NEW Partnership Announced  &amp;;;;;;
Saints Row: Performance Review PS5 vs Xbox Series X|S vs PC vs Xbox One X;YBSRq8EEw6c;22/08/2022;xbox;1639.0;392.0;92899.0
13 NEW XBOX GAME PASS GAMES REVEALED FOR AUGUST &amp;;;;;;
Series X vs. Xbox One - What&#39;;;;;;
The Xbox Series S Gets An Upgrade!;eXSfV9F6Zcs;05/08/2022;xbox;4134.0;826.0;77502.0
PS5  Xbox Predictions for Gamescom - Next-Gen Console Watch;13yafinMNv4;19/08/2022;xbox;1490.0;237.0;57446.0
Previously On | Marvel Studios’ She-Hulk: Attorney at Law | Disney+;U8agdTVOuxw;24/08/2022;marvel;9401.0;780.0;150039.0
Official Clip | Marvel Studios’ She-Hulk: Attorney at Law | Disney+;6UsZwc8aRuE;24/08/2022;marvel;17307.0;1101.0;331603.0
HUGE MARVEL STUDIOS D23 REVEALS! New Phase 6 Films and Casting Rumors D23 Preview;w4gOESctqLU;23/08/2022;marvel;4147.0;1292.0;106966.0
Marvel Studios’ Black Panther: Wakanda Forever | Official Teaser;RlOB3UALvrQ;24/07/2022;marvel;1435534.0;64164.0;36868871.0
Why Marvel Phase Four Sucks!;NWzBX3OP234;23/08/2022;marvel;20319.0;2958.0;190106.0
Official Trailer | She-Hulk: Attorney at Law | Disney+;u7JsKhI2An0;24/07/2022;marvel;599842.0;39313.0;23222262.0
Marvel Studios&#39;;;;;;
I Am Groot | Official Trailer | Disney+;D7eFpRf4tac;22/07/2022;marvel;697363.0;18075.0;18609928.0
Ms. Marvel | Tráiler Oficial Doblado | Disney+;hJUVWZNwkFk;15/03/2022;marvel;48823.0;3061.0;1461872.0
Marvel Studios&#39;;;;;;
Marvel’s Midnight Suns | “Darkness Falls” Trailer;WVZTsTXO3Nk;09/06/2022;marvel;283831.0;9805.0;12550897.0
Mulher-Hulk: Defensora de Heróis | Trailer 2 Oficial Dublado | Disney+;MrktLFjzYWQ;24/07/2022;marvel;79336.0;3695.0;1667301.0
Marvel Studios&#39;;;;;;
Marvel Studios&#39;;;;;;
I&#39;;;;;;
Pantera Negra: Wakanda para Sempre | Marvel Studios | Teaser Trailer Legendado | Open Caption;qkLquw1rOPA;24/07/2022;marvel;15312.0;595.0;286969.0
Nailing It Clip | Marvel Studios’ She-Hulk: Attorney At Law | Disney+;RLil-mR8YeQ;01/08/2022;marvel;101465.0;5079.0;3487219.0
She Hulk : Defensores de Héroes | Tráiler Oficial Doblado | Disney+;PF1XE7yEmgY;24/07/2022;marvel;44866.0;2709.0;1486176.0
Marvel Studios’ Ms. Marvel | Official Trailer | Disney+;m9EX0f6V11Y;15/03/2022;marvel;833480.0;56565.0;23717752.0
Thor: Amor e Trovão | Marvel Studios | Trailer Oficial Dublado;1c_W_4cNLn0;24/05/2022;marvel;183765.0;3810.0;4181136.0
SPIDER-MAN #1 Trailer | Marvel Comics;VdN0TWU9q2Y;24/08/2022;marvel;7387.0;566.0;125674.0
Pantera Negra: Wakanda para Sempre | Marvel Studios | Teaser Trailer Oficial Dublado;oHDi01Yn4tY;24/07/2022;marvel;137796.0;4891.0;2064594.0
Marvel Studios&#39;;;;;;
ARE YOU HOLDING OUT FOR CAPTAIN MARVEL? | Marvel&#39;;;;;;
Marvel Studios Celebrates The Movies;QdpxoFcdORI;03/05/2021;marvel;626889.0;35593.0;14694097.0
Mulher-Hulk: Defensora de Heróis | Marvel Studios | Trailer Oficial Dublado | Disney+;yRnApYO_hBI;17/05/2022;marvel;88764.0;5853.0;1815856.0
Marvel Studios&#39;;;;;;
Marvel Movie Kisses Ranked Worst To Best;QFn7PN0smwM;15/04/2021;marvel;18225.0;830.0;1667322.0
Thor: Amor y Trueno de Marvel Studios | Teaser Oficial | Doblado;vKKu-Wt7O2Q;18/04/2022;marvel;148031.0;5179.0;3653854.0
Call My Lawyer | Marvel Studios&#39;;;;;;
Mutant Genesis for Marvel Champions: The Card Game | Gameplay;u1RbN7KATAw;24/08/2022;marvel;157.0;10.0;4806.0
Official Trailer | She-Hulk: Attorney at Law | Disney+;gim2kprjL50;17/05/2022;marvel;785650.0;55050.0;23973948.0
THE ROCK quiere DC VS MARVEL  con quién se acostó CAPITÁN AMÉRICA  vuelve PUNISHER  EZRA pide perdón;hQKbnNhvM0U;23/08/2022;marvel;3867.0;199.0;43046.0
Car Crash | Marvel Studios&#39;;;;;;
Thor: Love and Thunder de Marvel Studios | Teaser Oficial en español | HD;nGpH8MedZH4;18/04/2022;marvel;11620.0;499.0;1048056.0
Marvel Studios&#39;;;;;;
AGATHA: COVEN OF CHAOS - TEASER TRAILER | Marvel Studios &amp;;;;;;
AVENGERS Disney Infinity 2.0 Marvel Super Heroes - Superhero Game Videos PC;WnYKgqrZovA;26/01/2018;marvel;19007.0;141.0;9904507.0
Top 10 Marvel Moments That Left Us Speechless;rPHQhHDvoic;23/07/2022;marvel;14868.0;840.0;618566.0
LEGO MARVEL 2023 SETS!;aEH_mEZWnd4;24/08/2022;marvel;1734.0;348.0;35516.0
Planning our Halloween theme!! Last year Marvel!! This year ?!;UOvSoHuaNWc;23/08/2022;marvel;8033.0;404.0;196801.0
FULL Marvel Studios Panel from Hall H | San Diego Comic-Con 2022 | AUDIENCE REACTION SDCC 2022;rf-NqJQJHBU;24/07/2022;marvel;-1.0;821.0;553892.0
